championship_name,event__name,round_name,rank,bib,nme,noc,total
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 2 Of 2,45,1942,OLZVOIBAATAR YanjinlkhamMGL Kneeling 92 98 190,,569-20x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 2 Of 2,46,1572,TOYYIBA Vidya Rafika INA Kneeling 94 97 191 Rahmatan,,566-18x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 2 Of 2,47,1130,ALDOSARI Sara BRN Kneeling 95 96 191,,563-18x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 2 Of 2,48,1514,MATTA ALVARADO Jazmine GUA Kneeling 91 95 186 Rubi,,563-13x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 2 Of 2,49,2052,AL TARSHI Amina OMA Kneeling 91 97 188,,559-19x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 2 Of 2,50,1374,TAVITS Marianne EST Kneeling 91 92 183,,559-17x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 2 Of 2,51,1090,HAQUE Sajida BAN Kneeling 94 93 187,,559-15x
2022 World Championship,50M Rifle 3 Positions Women,Elimination - Relay 2 Of 2,52,2298,SASTWEJ Chanittha THA Kneeling 90 82 172,,DNS
2022 World Championship,50M Rifle Prone Women,Individual,1,1465,BEER Jolyn,GER,627.0
2022 World Championship,50M Rifle Prone Women,Individual,2,2236,HITZ Sarina,SUI,626.7
2022 World Championship,50M Rifle Prone Women,Individual,3,2429,TUCKER Mary Carolynn,USA,625.7
2022 World Championship,50M Rifle Prone Women,Individual,4,2227,CHRISTEN Nina,SUI,625.2
2022 World Championship,50M Rifle Prone Women,Individual,5,1607,MOUDGIL Anjum,IND,624.8
2022 World Championship,50M Rifle Prone Women,Individual,6,2412,MADDALENA Sagen,USA,624.7
2022 World Championship,50M Rifle Prone Women,Individual,7,1288,GRUNDSOEE Stephanie Laura Scurrah,DEN,623.2
2022 World Championship,50M Rifle Prone Women,Individual,8,2396,BEARD Sarah,USA,623.0
2022 World Championship,50M Rifle Prone Women,Individual,9,2256,DEMJEN PESKOVA Daniela,SVK,622.7
2022 World Championship,50M Rifle Prone Women,Individual,10,1483,MUELLER Lisa,GER,622.6
2022 World Championship,50M Rifle Prone Women,Individual,11,2018,STENE Jenny,NOR,622.2
2022 World Championship,50M Rifle Prone Women,Individual,12,1263,BLAZICKOVA Veronika,CZE,622.0
2022 World Championship,50M Rifle Prone Women,Individual,13,1209,ZHANG Qiongyue,CHN,621.5
2022 World Championship,50M Rifle Prone Women,Individual,14,2238,LEONE Chiara,SUI,621.2
2022 World Championship,50M Rifle Prone Women,Individual,15,1814,LEE Eunseo,KOR,621.2
2022 World Championship,50M Rifle Prone Women,Individual,16,2005,DUESTAD Jeanette Hegg,NOR,621.2
2022 World Championship,50M Rifle Prone Women,Individual,17,2372,LESKIV Lessia,UKR,620.9
2022 World Championship,50M Rifle Prone Women,Individual,18,1434,GLEESON Katie,GBR,620.4
2022 World Championship,50M Rifle Prone Women,Individual,19,1681,ENGLER Tal,ISR,620.4
2022 World Championship,50M Rifle Prone Women,Individual,20,1265,BRAZDOVA Lucie,CZE,620.0
2022 World Championship,50M Rifle Prone Women,Individual,21,1824,SONG Chaewon,KOR,619.8
2022 World Championship,50M Rifle Prone Women,Individual,22,1944,OYUNBAT Yesugen,MGL,619.6
2022 World Championship,50M Rifle Prone Women,Individual,23,1494,STEFFEN Hannah,GER,619.3
2022 World Championship,50M Rifle Prone Women,Individual,24,1194,SHI Mengyao,CHN,619.3
2022 World Championship,50M Rifle Prone Women,Individual,25,1059,UNGERANK Nadine,AUT,618.7
2022 World Championship,50M Rifle Prone Women,Individual,26,2385,TYKHOVA Daria,UKR,618.2
2022 World Championship,50M Rifle Prone Women,Individual,27,2266,SALYOVA Beata,SVK,617.8
2022 World Championship,50M Rifle Prone Women,Individual,28,1587,CHOUKSEY Ashi,IND,617.8
2022 World Championship,50M Rifle Prone Women,Individual,29,1753,ALTUKHOVA Arina,KAZ,617.8
2022 World Championship,50M Rifle Prone Women,Individual,30,1698,GABRIELLI Nicole,ITA,617.6
2022 World Championship,50M Rifle Prone Women,Individual,31,2105,PIOTROWSKA Julia Ewa,POL,617.0
2022 World Championship,50M Rifle Prone Women,Individual,32,1045,HOFMANN Olivia,AUT,616.8
2022 World Championship,50M Rifle Prone Women,Individual,33,1624,SAMRA Sift Kaur,IND,616.4
2022 World Championship,50M Rifle Prone Women,Individual,34,1094,TABASUM Nafisha,BAN,616.3
2022 World Championship,50M Rifle Prone Women,Individual,35,2133,MERCADO MARTINEZ Yarimar,PUR,616.3
2022 World Championship,50M Rifle Prone Women,Individual,36,2110,STANKIEWICZ Aneta,POL,616.2
2022 World Championship,50M Rifle Prone Women,Individual,37,1189,MIAO Wanru,CHN,615.9
2022 World Championship,50M Rifle Prone Women,Individual,38,1658,KARAMZADEH Fatemeh,IRI,615.6
2022 World Championship,50M Rifle Prone Women,Individual,39,1390,PALO Marianne,FIN,615.6
2022 World Championship,50M Rifle Prone Women,Individual,40,1061,WAIBEL Sheileen,AUT,615.4
2022 World Championship,50M Rifle Prone Women,Individual,41,1699,GAMBARO Barbara,ITA,615.4
2022 World Championship,50M Rifle Prone Women,Individual,42,1733,HIRATA Shiori,JPN,614.7
2022 World Championship,50M Rifle Prone Women,Individual,43,1755,BEZRUKOVA Yelizaveta,KAZ,614.7
2022 World Championship,50M Rifle Prone Women,Individual,44,2181,DVORSAK Ziva,SLO,614.4
2022 World Championship,50M Rifle Prone Women,Individual,45,1942,OLZVOIBAATAR Yanjinlkham,MGL,614.0
2022 World Championship,50M Rifle Prone Women,Individual,46,2112,TABAKA Jolanta Malgorzata,POL,613.5
2022 World Championship,50M Rifle Prone Women,Individual,47,1289,IBSEN Rikke Maeng,DEN,613.4
2022 World Championship,50M Rifle Prone Women,Individual,48,1031,ROSSITER Victoria Michelle Venning,AUS,613.4
2022 World Championship,50M Rifle Prone Women,Individual,49,1568,KUSUMAWARDANI Diaz,INA,613.3
2022 World Championship,50M Rifle Prone Women,Individual,50,1758,LE Alexandra,KAZ,613.1
2022 World Championship,50M Rifle Prone Women,Individual,51,1264,BRABCOVA Aneta,CZE,613.1
2022 World Championship,50M Rifle Prone Women,Individual,52,2076,ACUNA Amparo Teresa,PHI,613.0
2022 World Championship,50M Rifle Prone Women,Individual,53,1651,AHMADI Elaheh,IRI,612.5
2022 World Championship,50M Rifle Prone Women,Individual,54,1938,GANKHUYAG Nandinzaya,MGL,612.2
2022 World Championship,50M Rifle Prone Women,Individual,55,1150,RIZOVA Tanya,BUL,611.9
2022 World Championship,50M Rifle Prone Women,Individual,56,1394,VILJANEN Henna,FIN,611.8
2022 World Championship,50M Rifle Prone Women,Individual,57,2011,LUND Katrine,NOR,611.7
2022 World Championship,50M Rifle Prone Women,Individual,58,1374,TAVITS Marianne,EST,611.5
2022 World Championship,50M Rifle Prone Women,Individual,59,2254,BENIKOVA Diana,SVK,610.1
2022 World Championship,50M Rifle Prone Women,Individual,60,1438,MCINTOSH Seonaid,GBR,610.1
2022 World Championship,50M Rifle Prone Women,Individual,61,1372,SMIRNOVA Katrin,EST,609.4
2022 World Championship,50M Rifle Prone Women,Individual,62,2364,KALNYSH Natallia,UKR,609.2
2022 World Championship,50M Rifle Prone Women,Individual,63,2453,TOKHIROVA Mukhtasar,UZB,608.8
2022 World Championship,50M Rifle Prone Women,Individual,64,1659,KHEDMATI Najmeh,IRI,607.1
2022 World Championship,50M Rifle Prone Women,Individual,65,1695,CECCARELLO Sofia,ITA,604.9
2022 World Championship,50M Rifle Prone Women,Individual,66,1090,HAQUE Sajida,BAN,604.4
2022 World Championship,50M Rifle Prone Women,Individual,67,2031,WREN Denva,NZL,604.2
2022 World Championship,50M Rifle Prone Women,Individual,68,1132,ALDOSERI Safa,BRN,603.4
2022 World Championship,50M Rifle Prone Women,Individual,69,1572,TOYYIBA Vidya Rafika Rahmatan,INA,603.3
2022 World Championship,50M Rifle Prone Women,Individual,70,1130,ALDOSARI Sara,BRN,603.0
2022 World Championship,50M Rifle Prone Women,Individual,71,2463,PHI Thanh Thao,VIE,603.0
2022 World Championship,50M Rifle Prone Women,Individual,72,1569,MUBAROKAH Dewi Laila,INA,602.7
2022 World Championship,50M Rifle Prone Women,Individual,73,2142,AL-DARWISH Shahd,QAT,594.3
